Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,diagnosis,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,neoplastic,Organism,Patient_ID,plate_id,Platform,ReleaseDate,Sample Name,selection,source_name,SRA Study,TISSUE,tsne_cluster,Well
SRR3934603,RNA-Seq,128,207372687,PRJNA330719,SAMN05421382,80679725,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963895,GSM2243699,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243699,Microglia(CD45),Brain,SRP079058,Tumor,8,B5
SRR3934604,RNA-Seq,128,202967050,PRJNA330719,SAMN05421068,79334593,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963896,GSM2243700,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243700,Microglia(CD45),Brain,SRP079058,Tumor,8,D5
SRR3934605,RNA-Seq,128,249449781,PRJNA330719,SAMN05421069,97062589,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963897,GSM2243701,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243701,Microglia(CD45),Brain,SRP079058,Tumor,8,B10
SRR3934606,RNA-Seq,128,117454158,PRJNA330719,SAMN05421070,46284390,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963898,GSM2243702,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243702,Microglia(CD45),Brain,SRP079058,Tumor,8,D11
SRR3934607,RNA-Seq,128,135981728,PRJNA330719,SAMN05421071,52852168,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963899,GSM2243703,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243703,Microglia(CD45),Brain,SRP079058,Tumor,8,B12
SRR3934608,RNA-Seq,128,226947686,PRJNA330719,SAMN05421072,88938413,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963900,GSM2243704,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243704,Microglia(CD45),Brain,SRP079058,Tumor,8,E7
SRR3934609,RNA-Seq,128,261844681,PRJNA330719,SAMN05421073,101801272,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963901,GSM2243705,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243705,Microglia(CD45),Brain,SRP079058,Tumor,8,H7
SRR3934610,RNA-Seq,128,200456994,PRJNA330719,SAMN05421074,78804575,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963902,GSM2243706,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243706,Microglia(CD45),Brain,SRP079058,Tumor,8,E1
SRR3934611,RNA-Seq,128,276302977,PRJNA330719,SAMN05421075,107245445,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963903,GSM2243707,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243707,Microglia(CD45),Brain,SRP079058,Tumor,8,G8
SRR3934612,RNA-Seq,128,181341703,PRJNA330719,SAMN05421076,70933127,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963904,GSM2243708,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243708,Microglia(CD45),Brain,SRP079058,Tumor,8,D3
SRR3934613,RNA-Seq,128,257628998,PRJNA330719,SAMN05421077,99527591,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963905,GSM2243709,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243709,Microglia(CD45),Brain,SRP079058,Tumor,8,A12
SRR3934614,RNA-Seq,128,286779942,PRJNA330719,SAMN05421078,111124874,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963906,GSM2243710,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243710,Microglia(CD45),Brain,SRP079058,Tumor,8,G10
SRR3934615,RNA-Seq,128,134272155,PRJNA330719,SAMN05421079,52271121,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963907,GSM2243711,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243711,Microglia(CD45),Brain,SRP079058,Tumor,8,C12
SRR3934616,RNA-Seq,128,233813323,PRJNA330719,SAMN05421080,90511479,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963908,GSM2243712,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243712,Microglia(CD45),Brain,SRP079058,Tumor,7,B3
SRR3934617,RNA-Seq,128,270921509,PRJNA330719,SAMN05421081,105074560,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963909,GSM2243713,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243713,Microglia(CD45),Brain,SRP079058,Tumor,8,A8
SRR3934618,RNA-Seq,128,251239797,PRJNA330719,SAMN05421082,96958521,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963910,GSM2243714,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243714,Microglia(CD45),Brain,SRP079058,Tumor,8,G7
SRR3934619,RNA-Seq,128,157235204,PRJNA330719,SAMN05421083,61327112,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963911,GSM2243715,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243715,Microglia(CD45),Brain,SRP079058,Tumor,8,D10
SRR3934620,RNA-Seq,128,255404632,PRJNA330719,SAMN05421084,99393510,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963912,GSM2243716,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243716,Microglia(CD45),Brain,SRP079058,Tumor,8,F5
SRR3934621,RNA-Seq,128,214291764,PRJNA330719,SAMN05421085,82898699,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963913,GSM2243717,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243717,Microglia(CD45),Brain,SRP079058,Tumor,8,A3
SRR3934622,RNA-Seq,128,173917498,PRJNA330719,SAMN05421086,67241188,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963914,GSM2243718,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243718,Microglia(CD45),Brain,SRP079058,Tumor,8,H11
SRR3934623,RNA-Seq,128,213258126,PRJNA330719,SAMN05421087,82746269,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963915,GSM2243719,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243719,Microglia(CD45),Brain,SRP079058,Tumor,7,H9
SRR3934624,RNA-Seq,128,250953035,PRJNA330719,SAMN05421088,97549909,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963916,GSM2243720,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243720,Microglia(CD45),Brain,SRP079058,Tumor,8,C5
SRR3934625,RNA-Seq,128,177684206,PRJNA330719,SAMN05421089,69333183,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963917,GSM2243721,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243721,Microglia(CD45),Brain,SRP079058,Tumor,8,E5
SRR3934626,RNA-Seq,128,239296486,PRJNA330719,SAMN05421090,92442033,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963918,GSM2243722,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243722,Microglia(CD45),Brain,SRP079058,Tumor,8,H2
SRR3934627,RNA-Seq,128,208665660,PRJNA330719,SAMN05421091,80910865,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963919,GSM2243723,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243723,Microglia(CD45),Brain,SRP079058,Tumor,7,A1
SRR3934628,RNA-Seq,128,288842636,PRJNA330719,SAMN05421092,111737400,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963920,GSM2243724,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243724,Microglia(CD45),Brain,SRP079058,Tumor,8,C1
SRR3934629,RNA-Seq,128,272281985,PRJNA330719,SAMN05421093,105252399,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963921,GSM2243725,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243725,Microglia(CD45),Brain,SRP079058,Tumor,8,F7
SRR3934630,RNA-Seq,128,236511599,PRJNA330719,SAMN05421094,91596327,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963922,GSM2243726,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243726,Microglia(CD45),Brain,SRP079058,Tumor,8,G3
SRR3934631,RNA-Seq,128,224234644,PRJNA330719,SAMN05421095,87196927,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963923,GSM2243727,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243727,Microglia(CD45),Brain,SRP079058,Tumor,8,B8
SRR3934632,RNA-Seq,127,1165769,PRJNA330719,SAMN05421096,527395,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963924,GSM2243728,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243728,Microglia(CD45),Brain,SRP079058,Tumor,8,C7
SRR3934633,RNA-Seq,128,173501430,PRJNA330719,SAMN05421097,67974510,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963925,GSM2243729,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243729,Microglia(CD45),Brain,SRP079058,Tumor,8,C11
SRR3934634,RNA-Seq,128,203541376,PRJNA330719,SAMN05421206,79823253,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963926,GSM2243730,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243730,Microglia(CD45),Brain,SRP079058,Tumor,8,D1
SRR3934635,RNA-Seq,128,311378928,PRJNA330719,SAMN05421207,120927319,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963927,GSM2243731,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243731,Microglia(CD45),Brain,SRP079058,Tumor,8,G4
SRR3934636,RNA-Seq,128,301515068,PRJNA330719,SAMN05421208,116468138,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963928,GSM2243732,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243732,Microglia(CD45),Brain,SRP079058,Tumor,8,G12
SRR3934637,RNA-Seq,128,274017567,PRJNA330719,SAMN05421209,106353317,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963929,GSM2243733,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243733,Microglia(CD45),Brain,SRP079058,Tumor,8,A11
SRR3934638,RNA-Seq,128,298160490,PRJNA330719,SAMN05421210,115285599,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963930,GSM2243734,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243734,Microglia(CD45),Brain,SRP079058,Tumor,7,C3
SRR3934639,RNA-Seq,128,251631185,PRJNA330719,SAMN05421211,97307196,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963931,GSM2243735,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243735,Microglia(CD45),Brain,SRP079058,Tumor,8,E10
SRR3934640,RNA-Seq,128,256972167,PRJNA330719,SAMN05421212,99501243,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963932,GSM2243736,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243736,Microglia(CD45),Brain,SRP079058,Tumor,8,G1
SRR3934641,RNA-Seq,128,163145332,PRJNA330719,SAMN05421213,63858683,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963933,GSM2243737,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243737,Microglia(CD45),Brain,SRP079058,Tumor,8,E2
SRR3934642,RNA-Seq,128,247423270,PRJNA330719,SAMN05421214,96252706,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963934,GSM2243738,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243738,Microglia(CD45),Brain,SRP079058,Tumor,8,F9
SRR3934643,RNA-Seq,128,278707613,PRJNA330719,SAMN05421215,107952242,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963935,GSM2243739,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243739,Microglia(CD45),Brain,SRP079058,Tumor,8,B1
SRR3934644,RNA-Seq,128,186852251,PRJNA330719,SAMN05421216,72468395,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963936,GSM2243740,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243740,Microglia(CD45),Brain,SRP079058,Tumor,8,H4
SRR3934645,RNA-Seq,128,206526752,PRJNA330719,SAMN05421217,79940432,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963937,GSM2243741,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243741,Microglia(CD45),Brain,SRP079058,Tumor,8,A4
SRR3934646,RNA-Seq,128,170796480,PRJNA330719,SAMN05421218,66955587,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963938,GSM2243742,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243742,Microglia(CD45),Brain,SRP079058,Tumor,8,C8
SRR3934647,RNA-Seq,128,309589787,PRJNA330719,SAMN05421219,119679299,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963939,GSM2243743,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243743,Microglia(CD45),Brain,SRP079058,Tumor,8,C4
SRR3934648,RNA-Seq,128,229420701,PRJNA330719,SAMN05421220,89894517,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963940,GSM2243744,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243744,Microglia(CD45),Brain,SRP079058,Tumor,8,B11
SRR3934649,RNA-Seq,128,311410435,PRJNA330719,SAMN05421221,119490993,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963941,GSM2243745,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243745,Microglia(CD45),Brain,SRP079058,Tumor,8,H1
SRR3934650,RNA-Seq,128,229136733,PRJNA330719,SAMN05421223,89138362,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963942,GSM2243746,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243746,Microglia(CD45),Brain,SRP079058,Tumor,8,E9
SRR3934651,RNA-Seq,128,206946106,PRJNA330719,SAMN05421224,81204297,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963943,GSM2243747,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243747,Microglia(CD45),Brain,SRP079058,Tumor,8,D2
SRR3934652,RNA-Seq,128,200683723,PRJNA330719,SAMN05421225,77681231,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963944,GSM2243748,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243748,Microglia(CD45),Brain,SRP079058,Tumor,8,G9
SRR3934653,RNA-Seq,128,255045915,PRJNA330719,SAMN05421226,98672521,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963945,GSM2243749,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243749,Microglia(CD45),Brain,SRP079058,Tumor,8,B4
SRR3934654,RNA-Seq,128,284936198,PRJNA330719,SAMN05421227,110646982,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963946,GSM2243750,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243750,Microglia(CD45),Brain,SRP079058,Tumor,8,F11
SRR3934655,RNA-Seq,128,257008932,PRJNA330719,SAMN05421228,99076735,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963947,GSM2243751,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243751,Microglia(CD45),Brain,SRP079058,Tumor,8,F4
SRR3934656,RNA-Seq,128,204764880,PRJNA330719,SAMN05421222,79483115,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963948,GSM2243752,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243752,Microglia(CD45),Brain,SRP079058,Tumor,8,H10
SRR3934657,RNA-Seq,128,152805588,PRJNA330719,SAMN05421229,60045946,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963949,GSM2243753,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243753,Microglia(CD45),Brain,SRP079058,Tumor,8,D12
SRR3934658,RNA-Seq,128,226650306,PRJNA330719,SAMN05421230,87478075,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963950,GSM2243754,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243754,Microglia(CD45),Brain,SRP079058,Tumor,8,H8
SRR3934659,RNA-Seq,128,176427061,PRJNA330719,SAMN05421231,68885054,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963951,GSM2243755,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243755,Microglia(CD45),Brain,SRP079058,Tumor,8,C10
SRR3934660,RNA-Seq,128,182010351,PRJNA330719,SAMN05421232,71396203,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963952,GSM2243756,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243756,Microglia(CD45),Brain,SRP079058,Tumor,7,E4
SRR3934661,RNA-Seq,128,295403614,PRJNA330719,SAMN05421233,114986308,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963953,GSM2243757,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243757,Microglia(CD45),Brain,SRP079058,Tumor,8,B2
SRR3934662,RNA-Seq,128,176770083,PRJNA330719,SAMN05421234,69139638,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963954,GSM2243758,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000176,ILLUMINA,2017-11-02T00:00:00Z,GSM2243758,Microglia(CD45),Brain,SRP079058,Tumor,7,D8
